signal shape:torch.Size([256, 2048, 1])
label shape:torch.Size([256, 512])
training: epoch 0, step 200, loss 478.974486, time: 3.358
training: epoch 94, step 2200, loss 32.555185, time: 3.391
training: epoch 94, step 2400, loss 32.586958, time: 3.389
training: epoch 94, step 2600, loss 32.624757, time: 3.393
training: epoch 94, step 2800, loss 32.653836, time: 3.390
training: epoch 94, step 3000, loss 32.607097, time: 3.389
training: epoch 94, step 3200, loss 32.599634, time: 3.389
training: epoch 94, step 3400, loss 32.610731, time: 3.390
training: epoch 94, step 3600, loss 32.598571, time: 3.389
training: epoch 94, step 3800, loss 32.564463, time: 3.388
training: epoch 94, step 4000, loss 32.572360, time: 3.396
training: epoch 94, step 4200, loss 32.535282, time: 3.390
training: epoch 94, step 4400, loss 32.508129, time: 3.391
training: epoch 94, step 4600, loss 32.483128, time: 3.394
training: epoch 94, step 4800, loss 32.536427, time: 3.392
training: epoch 94, step 5000, loss 32.518997, time: 3.388
training: epoch 94, step 5200, loss 32.555733, time: 3.386
training: epoch 94, step 5400, loss 32.583221, time: 3.393
training: epoch 94, step 5600, loss 32.601844, time: 3.392
training: epoch 94, step 5800, loss 32.603786, time: 3.394
training: epoch 94, step 6000, loss 32.624808, time: 3.394
training: epoch 94, step 6200, loss 32.640034, time: 3.394
training: epoch 94, step 6400, loss 32.638849, time: 3.389
training: epoch 94, step 6600, loss 32.654564, time: 3.392
training: epoch 94, step 6800, loss 32.656946, time: 3.393
training: epoch 94, step 7000, loss 32.646476, time: 3.397
training: epoch 94, step 7200, loss 32.673496, time: 3.388
training: epoch 94, step 7400, loss 32.677721, time: 3.391
training: epoch 94, step 7600, loss 32.690063, time: 3.396
training: epoch 94, step 7800, loss 32.695490, time: 3.393
training: epoch 94, step 7849, loss 32.691777, time: 0.831
validate: epoch 94, loss 35.494617, charcter error 6.407 time: 4.015
    - [Info] The checkpoint file has been updated.
training: epoch 95, step 200, loss 31.841433, time: 3.348
training: epoch 95, step 400, loss 32.629142, time: 3.381
training: epoch 95, step 600, loss 32.796222, time: 3.391
training: epoch 95, step 800, loss 32.585950, time: 3.399
training: epoch 95, step 1000, loss 32.572104, time: 3.402
training: epoch 95, step 1200, loss 32.472824, time: 3.393
training: epoch 95, step 1400, loss 32.542741, time: 3.400
training: epoch 95, step 1600, loss 32.551101, time: 3.395
training: epoch 95, step 1800, loss 32.432545, time: 3.397
training: epoch 95, step 2000, loss 32.404273, time: 3.400
training: epoch 95, step 2200, loss 32.377007, time: 3.397
training: epoch 95, step 2400, loss 32.354951, time: 3.389
training: epoch 95, step 2600, loss 32.395293, time: 3.393
training: epoch 95, step 2800, loss 32.429624, time: 3.392
training: epoch 95, step 3000, loss 32.455104, time: 3.396
training: epoch 95, step 3200, loss 32.430563, time: 3.398
training: epoch 95, step 3400, loss 32.444173, time: 3.393
training: epoch 95, step 3600, loss 32.410191, time: 3.389
training: epoch 95, step 3800, loss 32.450228, time: 3.390
training: epoch 95, step 4000, loss 32.457854, time: 3.397
training: epoch 95, step 4200, loss 32.553720, time: 3.396
training: epoch 95, step 4400, loss 32.492997, time: 3.397
training: epoch 95, step 4600, loss 32.501529, time: 3.394
training: epoch 95, step 4800, loss 32.559271, time: 3.394
training: epoch 95, step 5000, loss 32.548757, time: 3.395
training: epoch 95, step 5200, loss 32.504474, time: 3.395
training: epoch 95, step 5400, loss 32.524009, time: 3.400
training: epoch 95, step 5600, loss 32.578736, time: 3.401
training: epoch 95, step 5800, loss 32.575480, time: 3.396
training: epoch 95, step 6000, loss 32.582358, time: 3.398
training: epoch 95, step 6200, loss 32.596975, time: 3.403
training: epoch 95, step 6400, loss 32.614968, time: 3.397
training: epoch 95, step 6600, loss 32.603465, time: 3.397
training: epoch 95, step 6800, loss 32.645749, time: 3.402
training: epoch 95, step 7000, loss 32.659929, time: 3.395
training: epoch 95, step 7200, loss 32.646313, time: 3.395
training: epoch 95, step 7400, loss 32.645537, time: 3.392
training: epoch 95, step 7600, loss 32.651059, time: 3.399
training: epoch 95, step 7800, loss 32.644278, time: 3.393
training: epoch 95, step 7849, loss 32.648419, time: 0.831
validate: epoch 95, loss 35.569168, charcter error 6.440 time: 4.022
training: epoch 96, step 200, loss 32.507536, time: 3.348
training: epoch 96, step 400, loss 33.021967, time: 3.385
training: epoch 96, step 600, loss 32.868539, time: 3.392
training: epoch 96, step 800, loss 33.030915, time: 3.387
training: epoch 96, step 1000, loss 32.775454, time: 3.394
training: epoch 96, step 1200, loss 32.781902, time: 3.399
training: epoch 96, step 1400, loss 32.630852, time: 3.394
training: epoch 96, step 1600, loss 32.624524, time: 3.396
training: epoch 96, step 1800, loss 32.524314, time: 3.394
training: epoch 96, step 2000, loss 32.440916, time: 3.393
training: epoch 96, step 2200, loss 32.485679, time: 3.394
training: epoch 96, step 2400, loss 32.450744, time: 3.393
training: epoch 96, step 2600, loss 32.452013, time: 3.396
training: epoch 96, step 2800, loss 32.428108, time: 3.395
training: epoch 96, step 3000, loss 32.394871, time: 3.387
training: epoch 96, step 3200, loss 32.355734, time: 3.392
training: epoch 96, step 3400, loss 32.392526, time: 3.394
training: epoch 96, step 3600, loss 32.454246, time: 3.390
training: epoch 96, step 3800, loss 32.451232, time: 3.390
training: epoch 96, step 4000, loss 32.523543, time: 3.392
training: epoch 96, step 4200, loss 32.524702, time: 3.388
training: epoch 96, step 4400, loss 32.532890, time: 3.388
training: epoch 96, step 4600, loss 32.521312, time: 3.381
training: epoch 96, step 4800, loss 32.501669, time: 3.386
training: epoch 96, step 5000, loss 32.508797, time: 3.389
training: epoch 96, step 5200, loss 32.533141, time: 3.390
training: epoch 96, step 5400, loss 32.516334, time: 3.388
training: epoch 96, step 5600, loss 32.509187, time: 3.390
training: epoch 96, step 5800, loss 32.496120, time: 3.387
training: epoch 96, step 6000, loss 32.502884, time: 3.385
training: epoch 96, step 6200, loss 32.528073, time: 3.390
training: epoch 96, step 6400, loss 32.520448, time: 3.384
training: epoch 96, step 6600, loss 32.506166, time: 3.384
training: epoch 96, step 6800, loss 32.510842, time: 3.386
training: epoch 96, step 7000, loss 32.520071, time: 3.382
training: epoch 96, step 7200, loss 32.502979, time: 3.385
training: epoch 96, step 7400, loss 32.511417, time: 3.383
training: epoch 96, step 7600, loss 32.525843, time: 3.382
training: epoch 96, step 7800, loss 32.552265, time: 3.383
training: epoch 96, step 7849, loss 32.552188, time: 0.832
validate: epoch 96, loss 35.967122, charcter error 6.481 time: 4.015
training: epoch 97, step 200, loss 33.428369, time: 3.339
training: epoch 97, step 400, loss 33.069228, time: 3.380
training: epoch 97, step 600, loss 32.771538, time: 3.383
training: epoch 97, step 800, loss 32.749375, time: 3.388
training: epoch 97, step 1000, loss 33.017018, time: 3.390
training: epoch 97, step 1200, loss 32.906570, time: 3.387
training: epoch 97, step 1400, loss 32.911820, time: 3.386
training: epoch 97, step 1600, loss 32.772770, time: 3.385
training: epoch 97, step 1800, loss 32.637177, time: 3.384
training: epoch 97, step 2000, loss 32.650228, time: 3.389
training: epoch 97, step 2200, loss 32.552939, time: 3.388
training: epoch 97, step 2400, loss 32.444565, time: 3.381
training: epoch 97, step 2600, loss 32.409269, time: 3.388
training: epoch 97, step 2800, loss 32.484456, time: 3.379
training: epoch 97, step 3000, loss 32.527140, time: 3.382
training: epoch 97, step 3200, loss 32.521285, time: 3.383
training: epoch 97, step 3400, loss 32.524487, time: 3.383
training: epoch 97, step 3600, loss 32.560091, time: 3.384
training: epoch 97, step 3800, loss 32.545064, time: 3.384
training: epoch 97, step 4000, loss 32.516154, time: 3.385
training: epoch 97, step 4200, loss 32.476581, time: 3.384
training: epoch 97, step 4400, loss 32.524359, time: 3.388
training: epoch 97, step 4600, loss 32.535022, time: 3.385
training: epoch 97, step 4800, loss 32.482290, time: 3.388
training: epoch 97, step 5000, loss 32.492644, time: 3.385
training: epoch 97, step 5200, loss 32.466164, time: 3.386
training: epoch 97, step 5400, loss 32.479424, time: 3.401
training: epoch 97, step 5600, loss 32.482824, time: 3.399
training: epoch 97, step 5800, loss 32.454435, time: 3.392
training: epoch 97, step 6000, loss 32.486052, time: 3.399
training: epoch 97, step 6200, loss 32.471213, time: 3.393
training: epoch 97, step 6400, loss 32.478974, time: 3.398
training: epoch 97, step 6600, loss 32.505856, time: 3.399
training: epoch 97, step 6800, loss 32.528373, time: 3.397
training: epoch 97, step 7000, loss 32.528595, time: 3.393
training: epoch 97, step 7200, loss 32.528951, time: 3.387
training: epoch 97, step 7400, loss 32.517223, time: 3.391
training: epoch 97, step 7600, loss 32.482975, time: 3.388
training: epoch 97, step 7800, loss 32.493024, time: 3.389
training: epoch 97, step 7849, loss 32.484805, time: 0.830
validate: epoch 97, loss 36.204188, charcter error 6.529 time: 4.025
training: epoch 98, step 200, loss 32.556028, time: 3.336
training: epoch 98, step 400, loss 32.570447, time: 3.380
training: epoch 98, step 600, loss 32.657488, time: 3.407
training: epoch 98, step 800, loss 32.372057, time: 3.388
training: epoch 98, step 1000, loss 32.250193, time: 3.388
training: epoch 98, step 1200, loss 32.402486, time: 3.410
training: epoch 98, step 1400, loss 32.409657, time: 3.433
training: epoch 98, step 1600, loss 32.377645, time: 3.463
training: epoch 98, step 1800, loss 32.240308, time: 3.538
training: epoch 98, step 2000, loss 32.258078, time: 3.523
training: epoch 98, step 2200, loss 32.205332, time: 3.545
training: epoch 98, step 2400, loss 32.286938, time: 3.515
training: epoch 98, step 2600, loss 32.323257, time: 3.527
training: epoch 98, step 2800, loss 32.345739, time: 3.512
training: epoch 98, step 3000, loss 32.379283, time: 3.551
training: epoch 98, step 3200, loss 32.349443, time: 3.604
training: epoch 98, step 3400, loss 32.301283, time: 3.497
training: epoch 98, step 3600, loss 32.281719, time: 3.511
training: epoch 98, step 3800, loss 32.295481, time: 3.492
training: epoch 98, step 4000, loss 32.242697, time: 3.482
training: epoch 98, step 4200, loss 32.277653, time: 3.460
training: epoch 98, step 4400, loss 32.306830, time: 3.461
training: epoch 98, step 4600, loss 32.352354, time: 3.464
training: epoch 98, step 4800, loss 32.368672, time: 3.452
training: epoch 98, step 5000, loss 32.379688, time: 3.451
training: epoch 98, step 5200, loss 32.364231, time: 3.432
training: epoch 98, step 5400, loss 32.365806, time: 3.428
training: epoch 98, step 5600, loss 32.400177, time: 3.431
training: epoch 98, step 5800, loss 32.431450, time: 3.419
training: epoch 98, step 6000, loss 32.458236, time: 3.407
training: epoch 98, step 6200, loss 32.482782, time: 3.397
training: epoch 98, step 6400, loss 32.499128, time: 3.388
training: epoch 98, step 6600, loss 32.521697, time: 3.386
training: epoch 98, step 6800, loss 32.526643, time: 3.387
training: epoch 98, step 7000, loss 32.523104, time: 3.381
training: epoch 98, step 7200, loss 32.511119, time: 3.384
training: epoch 98, step 7400, loss 32.495807, time: 3.384
training: epoch 98, step 7600, loss 32.518239, time: 3.382
training: epoch 98, step 7800, loss 32.505150, time: 3.385
training: epoch 98, step 7849, loss 32.493348, time: 0.827
validate: epoch 98, loss 35.458225, charcter error 6.388 time: 4.034
    - [Info] The checkpoint file has been updated.
training: epoch 99, step 200, loss 32.778616, time: 3.346
training: epoch 99, step 400, loss 32.187865, time: 3.381
training: epoch 99, step 600, loss 32.296867, time: 3.385
training: epoch 99, step 800, loss 32.175367, time: 3.383
training: epoch 99, step 1000, loss 32.109509, time: 3.388
training: epoch 99, step 1200, loss 32.183011, time: 3.386
training: epoch 99, step 1400, loss 32.146916, time: 3.382
training: epoch 99, step 1600, loss 32.223793, time: 3.383
training: epoch 99, step 1800, loss 32.217850, time: 3.382
training: epoch 99, step 2000, loss 32.184837, time: 3.376
training: epoch 99, step 2200, loss 32.324961, time: 3.380
training: epoch 99, step 2400, loss 32.365156, time: 3.379
training: epoch 99, step 2600, loss 32.379011, time: 3.383
training: epoch 99, step 2800, loss 32.478078, time: 3.384
training: epoch 99, step 3000, loss 32.486259, time: 3.382
training: epoch 99, step 3200, loss 32.475983, time: 3.383
training: epoch 99, step 3400, loss 32.509773, time: 3.383
training: epoch 99, step 3600, loss 32.541925, time: 3.379
training: epoch 99, step 3800, loss 32.546751, time: 3.484
training: epoch 99, step 4000, loss 32.501461, time: 3.506
training: epoch 99, step 4200, loss 32.475638, time: 3.468
training: epoch 99, step 4400, loss 32.458374, time: 3.478
training: epoch 99, step 4600, loss 32.519005, time: 3.486
training: epoch 99, step 4800, loss 32.534660, time: 3.502
training: epoch 99, step 5000, loss 32.511862, time: 3.486
training: epoch 99, step 5200, loss 32.481643, time: 3.469
training: epoch 99, step 5400, loss 32.425919, time: 3.441
training: epoch 99, step 5600, loss 32.453516, time: 3.472
training: epoch 99, step 5800, loss 32.438559, time: 3.473
training: epoch 99, step 6000, loss 32.475292, time: 3.493
training: epoch 99, step 6200, loss 32.445009, time: 3.514
training: epoch 99, step 6400, loss 32.454274, time: 3.476
training: epoch 99, step 6600, loss 32.459173, time: 3.505
training: epoch 99, step 6800, loss 32.451570, time: 3.489
training: epoch 99, step 7000, loss 32.443345, time: 3.403
training: epoch 99, step 7200, loss 32.444972, time: 3.399
training: epoch 99, step 7400, loss 32.419813, time: 3.392
training: epoch 99, step 7600, loss 32.410246, time: 3.409
training: epoch 99, step 7800, loss 32.401502, time: 3.487
training: epoch 99, step 7849, loss 32.412805, time: 0.853
validate: epoch 99, loss 35.800113, charcter error 6.456 time: 4.037
training: epoch 100, step 200, loss 31.798429, time: 3.486
training: epoch 100, step 400, loss 31.848701, time: 3.477
training: epoch 100, step 600, loss 31.956323, time: 3.449
training: epoch 100, step 800, loss 31.881394, time: 3.482
training: epoch 100, step 1000, loss 31.926869, time: 3.449
training: epoch 100, step 1200, loss 31.998359, time: 3.454
training: epoch 100, step 1400, loss 32.056354, time: 3.464
training: epoch 100, step 1600, loss 32.224439, time: 3.453
training: epoch 100, step 1800, loss 32.261133, time: 3.492
training: epoch 100, step 2000, loss 32.316716, time: 3.498
training: epoch 100, step 2200, loss 32.292305, time: 3.471
training: epoch 100, step 2400, loss 32.242071, time: 3.459
training: epoch 100, step 2600, loss 32.253976, time: 3.469
training: epoch 100, step 2800, loss 32.238488, time: 3.433
training: epoch 100, step 3000, loss 32.277862, time: 3.452
training: epoch 100, step 3200, loss 32.263157, time: 3.443
training: epoch 100, step 3400, loss 32.242200, time: 3.444
training: epoch 100, step 3600, loss 32.226052, time: 3.585
training: epoch 100, step 3800, loss 32.228673, time: 3.547
training: epoch 100, step 4000, loss 32.282833, time: 3.485
training: epoch 100, step 4200, loss 32.248613, time: 3.503
training: epoch 100, step 4400, loss 32.254701, time: 3.480
training: epoch 100, step 4600, loss 32.246418, time: 3.475
training: epoch 100, step 4800, loss 32.289674, time: 3.451
training: epoch 100, step 5000, loss 32.267992, time: 3.439
training: epoch 100, step 5200, loss 32.251223, time: 3.501
